Loading data...

============================================================
minesweeper SAGE 1L h=256 lr=3e-05 split=1 (ensemble x4)
============================================================

  Training model seed 0 (seed=1000)
Training for 5000 steps
  [mseed=1000] Step    1 | loss 0.5920 | val_acc=0.8000 val_roc_auc=0.5295 val_loss=0.5315 val_metric_name=roc_auc val_metric=0.5295
  [mseed=1003] Step 2350 | loss 0.3261 | val_acc=0.8424 val_roc_auc=0.8835 val_loss=0.3221 val_metric_name=roc_auc val_metric=0.8835
  [mseed=1003] Step 2400 | loss 0.3244 | val_acc=0.8428 val_roc_auc=0.8837 val_loss=0.3225 val_metric_name=roc_auc val_metric=0.8837
  [mseed=1003] Step 2450 | loss 0.3256 | val_acc=0.8420 val_roc_auc=0.8837 val_loss=0.3217 val_metric_name=roc_auc val_metric=0.8837
  [mseed=1003] Step 2500 | loss 0.3245 | val_acc=0.8416 val_roc_auc=0.8836 val_loss=0.3211 val_metric_name=roc_auc val_metric=0.8836
  [mseed=1003] Step 2550 | loss 0.3244 | val_acc=0.8428 val_roc_auc=0.8837 val_loss=0.3217 val_metric_name=roc_auc val_metric=0.8837
  [mseed=1003] Step 2600 | loss 0.3240 | val_acc=0.8424 val_roc_auc=0.8839 val_loss=0.3211 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1003] Step 2650 | loss 0.3249 | val_acc=0.8424 val_roc_auc=0.8837 val_loss=0.3217 val_metric_name=roc_auc val_metric=0.8837
  [mseed=1003] Step 2700 | loss 0.3237 | val_acc=0.8420 val_roc_auc=0.8838 val_loss=0.3213 val_metric_name=roc_auc val_metric=0.8838
  [mseed=1003] Step 2750 | loss 0.3230 | val_acc=0.8424 val_roc_auc=0.8837 val_loss=0.3213 val_metric_name=roc_auc val_metric=0.8837
  [mseed=1003] Step 2800 | loss 0.3251 | val_acc=0.8412 val_roc_auc=0.8839 val_loss=0.3211 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1003] Step 2850 | loss 0.3263 | val_acc=0.8420 val_roc_auc=0.8840 val_loss=0.3209 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1003] Step 2900 | loss 0.3242 | val_acc=0.8420 val_roc_auc=0.8839 val_loss=0.3212 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1003] Step 2950 | loss 0.3274 | val_acc=0.8424 val_roc_auc=0.8840 val_loss=0.3212 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1003] Step 3000 | loss 0.3250 | val_acc=0.8420 val_roc_auc=0.8839 val_loss=0.3208 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1003] Step 3050 | loss 0.3267 | val_acc=0.8404 val_roc_auc=0.8841 val_loss=0.3206 val_metric_name=roc_auc val_metric=0.8841
  [mseed=1003] Step 3100 | loss 0.3235 | val_acc=0.8416 val_roc_auc=0.8840 val_loss=0.3207 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1003] Step 3150 | loss 0.3236 | val_acc=0.8412 val_roc_auc=0.8839 val_loss=0.3206 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1003] Step 3200 | loss 0.3232 | val_acc=0.8420 val_roc_auc=0.8842 val_loss=0.3203 val_metric_name=roc_auc val_metric=0.8842
  [mseed=1003] Step 3250 | loss 0.3232 | val_acc=0.8404 val_roc_auc=0.8840 val_loss=0.3204 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1003] Step 3300 | loss 0.3208 | val_acc=0.8404 val_roc_auc=0.8840 val_loss=0.3202 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1003] Step 3350 | loss 0.3214 | val_acc=0.8416 val_roc_auc=0.8840 val_loss=0.3203 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1003] Step 3400 | loss 0.3231 | val_acc=0.8416 val_roc_auc=0.8841 val_loss=0.3205 val_metric_name=roc_auc val_metric=0.8841
  [mseed=1003] Step 3450 | loss 0.3206 | val_acc=0.8404 val_roc_auc=0.8842 val_loss=0.3201 val_metric_name=roc_auc val_metric=0.8842
  [mseed=1003] Step 3500 | loss 0.3220 | val_acc=0.8412 val_roc_auc=0.8842 val_loss=0.3203 val_metric_name=roc_auc val_metric=0.8842
  [mseed=1003] Step 3550 | loss 0.3241 | val_acc=0.8404 val_roc_auc=0.8841 val_loss=0.3200 val_metric_name=roc_auc val_metric=0.8841
  [mseed=1003] Step 3600 | loss 0.3216 | val_acc=0.8388 val_roc_auc=0.8840 val_loss=0.3198 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1003] Step 3650 | loss 0.3214 | val_acc=0.8416 val_roc_auc=0.8844 val_loss=0.3201 val_metric_name=roc_auc val_metric=0.8844
  [mseed=1003] Step 3700 | loss 0.3219 | val_acc=0.8392 val_roc_auc=0.8838 val_loss=0.3201 val_metric_name=roc_auc val_metric=0.8838
  [mseed=1003] Step 3750 | loss 0.3209 | val_acc=0.8416 val_roc_auc=0.8839 val_loss=0.3202 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1003] Step 3800 | loss 0.3221 | val_acc=0.8404 val_roc_auc=0.8839 val_loss=0.3201 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1003] Step 3850 | loss 0.3192 | val_acc=0.8408 val_roc_auc=0.8840 val_loss=0.3198 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1003] Step 3900 | loss 0.3209 | val_acc=0.8396 val_roc_auc=0.8840 val_loss=0.3198 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1003] Step 3950 | loss 0.3191 | val_acc=0.8388 val_roc_auc=0.8839 val_loss=0.3199 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1003] Early stopping at step 3959
  [mseed=1003] Best val_roc_auc=0.8844 (val_acc=0.8416) @ step 3540

--- Ensemble (4 seeds) ---
  Validation metric: roc_auc
  Individual val_metrics: ['0.8845', '0.8844', '0.8844', '0.8844']
  Individual val_accs: ['0.8428', '0.8428', '0.8424', '0.8416']
  train_acc=0.8420 train_roc_auc=0.8847 train_loss=0.3154 train_metric_name=roc_auc train_metric=0.8847
  val_acc=0.8420 val_roc_auc=0.8844 val_loss=0.3194 val_metric_name=roc_auc val_metric=0.8844
  test_acc=0.8468 test_roc_auc=0.8940 test_loss=0.3089 test_metric_name=roc_auc test_metric=0.8940
  test_roc_auc=0.8940

============================================================
minesweeper SAGE 1L h=512 lr=3e-05 split=1 (ensemble x4)
============================================================

  Training model seed 0 (seed=1000)
Training for 5000 steps
  [mseed=1000] Step    1 | loss 0.6332 | val_acc=0.8000 val_roc_auc=0.4808 val_loss=0.5330 val_metric_name=roc_auc val_metric=0.4808
  [mseed=1000] Step   50 | loss 0.4610 | val_acc=0.8000 val_roc_auc=0.8202 val_loss=0.4580 val_metric_name=roc_auc val_metric=0.8202
  [mseed=1000] Step  100 | loss 0.3792 | val_acc=0.8304 val_roc_auc=0.8491 val_loss=0.3691 val_metric_name=roc_auc val_metric=0.8491
  [mseed=1000] Step  150 | loss 0.3466 | val_acc=0.8424 val_roc_auc=0.8738 val_loss=0.3394 val_metric_name=roc_auc val_metric=0.8738
  [mseed=1000] Step  200 | loss 0.3405 | val_acc=0.8396 val_roc_auc=0.8774 val_loss=0.3345 val_metric_name=roc_auc val_metric=0.8774
  [mseed=1000] Step  250 | loss 0.3389 | val_acc=0.8408 val_roc_auc=0.8787 val_loss=0.3310 val_metric_name=roc_auc val_metric=0.8787
  [mseed=1000] Step  300 | loss 0.3281 | val_acc=0.8388 val_roc_auc=0.8801 val_loss=0.3283 val_metric_name=roc_auc val_metric=0.8801
  [mseed=1000] Step  350 | loss 0.3312 | val_acc=0.8408 val_roc_auc=0.8806 val_loss=0.3286 val_metric_name=roc_auc val_metric=0.8806
  [mseed=1000] Step  400 | loss 0.3317 | val_acc=0.8384 val_roc_auc=0.8810 val_loss=0.3261 val_metric_name=roc_auc val_metric=0.8810
  [mseed=1000] Step  450 | loss 0.3307 | val_acc=0.8364 val_roc_auc=0.8818 val_loss=0.3244 val_metric_name=roc_auc val_metric=0.8818
  [mseed=1000] Step  500 | loss 0.3268 | val_acc=0.8396 val_roc_auc=0.8824 val_loss=0.3242 val_metric_name=roc_auc val_metric=0.8824
  [mseed=1000] Step  550 | loss 0.3240 | val_acc=0.8436 val_roc_auc=0.8829 val_loss=0.3241 val_metric_name=roc_auc val_metric=0.8829
  [mseed=1000] Step  600 | loss 0.3263 | val_acc=0.8376 val_roc_auc=0.8826 val_loss=0.3232 val_metric_name=roc_auc val_metric=0.8826
  [mseed=1000] Step  650 | loss 0.3244 | val_acc=0.8392 val_roc_auc=0.8833 val_loss=0.3223 val_metric_name=roc_auc val_metric=0.8833
  [mseed=1000] Step  700 | loss 0.3230 | val_acc=0.8384 val_roc_auc=0.8831 val_loss=0.3222 val_metric_name=roc_auc val_metric=0.8831
  [mseed=1000] Step  750 | loss 0.3205 | val_acc=0.8380 val_roc_auc=0.8834 val_loss=0.3216 val_metric_name=roc_auc val_metric=0.8834
  [mseed=1000] Step  800 | loss 0.3232 | val_acc=0.8400 val_roc_auc=0.8835 val_loss=0.3217 val_metric_name=roc_auc val_metric=0.8835
  [mseed=1000] Step  850 | loss 0.3214 | val_acc=0.8376 val_roc_auc=0.8836 val_loss=0.3207 val_metric_name=roc_auc val_metric=0.8836
  [mseed=1000] Step  900 | loss 0.3208 | val_acc=0.8380 val_roc_auc=0.8834 val_loss=0.3206 val_metric_name=roc_auc val_metric=0.8834
  [mseed=1000] Step  950 | loss 0.3209 | val_acc=0.8392 val_roc_auc=0.8838 val_loss=0.3206 val_metric_name=roc_auc val_metric=0.8838
  [mseed=1000] Step 1000 | loss 0.3231 | val_acc=0.8396 val_roc_auc=0.8836 val_loss=0.3202 val_metric_name=roc_auc val_metric=0.8836
  [mseed=1000] Step 1050 | loss 0.3195 | val_acc=0.8380 val_roc_auc=0.8833 val_loss=0.3205 val_metric_name=roc_auc val_metric=0.8833
  [mseed=1000] Step 1100 | loss 0.3181 | val_acc=0.8392 val_roc_auc=0.8835 val_loss=0.3202 val_metric_name=roc_auc val_metric=0.8835
  [mseed=1000] Step 1150 | loss 0.3208 | val_acc=0.8384 val_roc_auc=0.8838 val_loss=0.3197 val_metric_name=roc_auc val_metric=0.8838
  [mseed=1000] Step 1200 | loss 0.3181 | val_acc=0.8384 val_roc_auc=0.8839 val_loss=0.3197 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1000] Step 1250 | loss 0.3163 | val_acc=0.8392 val_roc_auc=0.8835 val_loss=0.3196 val_metric_name=roc_auc val_metric=0.8835
  [mseed=1000] Step 1300 | loss 0.3200 | val_acc=0.8392 val_roc_auc=0.8837 val_loss=0.3195 val_metric_name=roc_auc val_metric=0.8837
  [mseed=1000] Step 1350 | loss 0.3167 | val_acc=0.8396 val_roc_auc=0.8832 val_loss=0.3199 val_metric_name=roc_auc val_metric=0.8832
  [mseed=1000] Step 1400 | loss 0.3168 | val_acc=0.8392 val_roc_auc=0.8832 val_loss=0.3198 val_metric_name=roc_auc val_metric=0.8832
  [mseed=1000] Step 1450 | loss 0.3183 | val_acc=0.8400 val_roc_auc=0.8833 val_loss=0.3198 val_metric_name=roc_auc val_metric=0.8833
  [mseed=1000] Step 1500 | loss 0.3181 | val_acc=0.8392 val_roc_auc=0.8832 val_loss=0.3202 val_metric_name=roc_auc val_metric=0.8832
  [mseed=1000] Step 1550 | loss 0.3155 | val_acc=0.8396 val_roc_auc=0.8827 val_loss=0.3209 val_metric_name=roc_auc val_metric=0.8827
  [mseed=1000] Early stopping at step 1572
  [mseed=1000] Best val_roc_auc=0.8841 (val_acc=0.8388) @ step 1180

  Training model seed 1 (seed=1001)
Training for 5000 steps
  [mseed=1001] Step    1 | loss 0.6771 | val_acc=0.8028 val_roc_auc=0.5798 val_loss=0.5601 val_metric_name=roc_auc val_metric=0.5798
  [mseed=1001] Step   50 | loss 0.4636 | val_acc=0.8000 val_roc_auc=0.8194 val_loss=0.4542 val_metric_name=roc_auc val_metric=0.8194
  [mseed=1001] Step  100 | loss 0.3817 | val_acc=0.8284 val_roc_auc=0.8487 val_loss=0.3712 val_metric_name=roc_auc val_metric=0.8487
  [mseed=1001] Step  150 | loss 0.3525 | val_acc=0.8416 val_roc_auc=0.8738 val_loss=0.3412 val_metric_name=roc_auc val_metric=0.8738
  [mseed=1001] Step  200 | loss 0.3422 | val_acc=0.8412 val_roc_auc=0.8771 val_loss=0.3345 val_metric_name=roc_auc val_metric=0.8771
  [mseed=1001] Step  250 | loss 0.3377 | val_acc=0.8424 val_roc_auc=0.8787 val_loss=0.3303 val_metric_name=roc_auc val_metric=0.8787
  [mseed=1001] Step  300 | loss 0.3317 | val_acc=0.8428 val_roc_auc=0.8799 val_loss=0.3285 val_metric_name=roc_auc val_metric=0.8799
  [mseed=1001] Step  350 | loss 0.3296 | val_acc=0.8416 val_roc_auc=0.8803 val_loss=0.3264 val_metric_name=roc_auc val_metric=0.8803
  [mseed=1001] Step  400 | loss 0.3304 | val_acc=0.8428 val_roc_auc=0.8813 val_loss=0.3267 val_metric_name=roc_auc val_metric=0.8813
  [mseed=1001] Step  450 | loss 0.3283 | val_acc=0.8396 val_roc_auc=0.8815 val_loss=0.3246 val_metric_name=roc_auc val_metric=0.8815
  [mseed=1001] Step  500 | loss 0.3293 | val_acc=0.8428 val_roc_auc=0.8822 val_loss=0.3233 val_metric_name=roc_auc val_metric=0.8822
  [mseed=1001] Step  550 | loss 0.3306 | val_acc=0.8388 val_roc_auc=0.8819 val_loss=0.3234 val_metric_name=roc_auc val_metric=0.8819
  [mseed=1001] Step  600 | loss 0.3260 | val_acc=0.8432 val_roc_auc=0.8825 val_loss=0.3230 val_metric_name=roc_auc val_metric=0.8825
  [mseed=1001] Step  650 | loss 0.3241 | val_acc=0.8380 val_roc_auc=0.8824 val_loss=0.3220 val_metric_name=roc_auc val_metric=0.8824
  [mseed=1001] Step  700 | loss 0.3233 | val_acc=0.8420 val_roc_auc=0.8831 val_loss=0.3213 val_metric_name=roc_auc val_metric=0.8831
  [mseed=1001] Step  750 | loss 0.3228 | val_acc=0.8416 val_roc_auc=0.8831 val_loss=0.3208 val_metric_name=roc_auc val_metric=0.8831
  [mseed=1001] Step  800 | loss 0.3255 | val_acc=0.8420 val_roc_auc=0.8832 val_loss=0.3215 val_metric_name=roc_auc val_metric=0.8832
  [mseed=1001] Step  850 | loss 0.3204 | val_acc=0.8416 val_roc_auc=0.8835 val_loss=0.3205 val_metric_name=roc_auc val_metric=0.8835
  [mseed=1001] Step  900 | loss 0.3216 | val_acc=0.8396 val_roc_auc=0.8835 val_loss=0.3205 val_metric_name=roc_auc val_metric=0.8835
  [mseed=1001] Step  950 | loss 0.3194 | val_acc=0.8404 val_roc_auc=0.8834 val_loss=0.3205 val_metric_name=roc_auc val_metric=0.8834
  [mseed=1001] Step 1000 | loss 0.3188 | val_acc=0.8428 val_roc_auc=0.8837 val_loss=0.3203 val_metric_name=roc_auc val_metric=0.8837
  [mseed=1001] Step 1050 | loss 0.3187 | val_acc=0.8396 val_roc_auc=0.8835 val_loss=0.3199 val_metric_name=roc_auc val_metric=0.8835
  [mseed=1001] Step 1100 | loss 0.3217 | val_acc=0.8400 val_roc_auc=0.8835 val_loss=0.3196 val_metric_name=roc_auc val_metric=0.8835
  [mseed=1001] Step 1150 | loss 0.3199 | val_acc=0.8400 val_roc_auc=0.8839 val_loss=0.3192 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1001] Step 1200 | loss 0.3188 | val_acc=0.8396 val_roc_auc=0.8837 val_loss=0.3196 val_metric_name=roc_auc val_metric=0.8837
  [mseed=1001] Step 1250 | loss 0.3192 | val_acc=0.8396 val_roc_auc=0.8839 val_loss=0.3198 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1001] Step 1300 | loss 0.3177 | val_acc=0.8388 val_roc_auc=0.8836 val_loss=0.3196 val_metric_name=roc_auc val_metric=0.8836
  [mseed=1001] Step 1350 | loss 0.3169 | val_acc=0.8400 val_roc_auc=0.8836 val_loss=0.3193 val_metric_name=roc_auc val_metric=0.8836
  [mseed=1001] Early stopping at step 1390
  [mseed=1001] Best val_roc_auc=0.8843 (val_acc=0.8408) @ step 1090

  Training model seed 2 (seed=1002)
Training for 5000 steps
  [mseed=1002] Step    1 | loss 0.7418 | val_acc=0.8000 val_roc_auc=0.5698 val_loss=0.6040 val_metric_name=roc_auc val_metric=0.5698
  [mseed=1002] Step   50 | loss 0.4770 | val_acc=0.8000 val_roc_auc=0.8288 val_loss=0.4697 val_metric_name=roc_auc val_metric=0.8288
  [mseed=1002] Step  100 | loss 0.3919 | val_acc=0.8220 val_roc_auc=0.8458 val_loss=0.3844 val_metric_name=roc_auc val_metric=0.8458
  [mseed=1002] Step  150 | loss 0.3593 | val_acc=0.8424 val_roc_auc=0.8713 val_loss=0.3523 val_metric_name=roc_auc val_metric=0.8713
  [mseed=1002] Step  200 | loss 0.3429 | val_acc=0.8412 val_roc_auc=0.8765 val_loss=0.3452 val_metric_name=roc_auc val_metric=0.8765
  [mseed=1002] Step  250 | loss 0.3415 | val_acc=0.8424 val_roc_auc=0.8779 val_loss=0.3372 val_metric_name=roc_auc val_metric=0.8779
  [mseed=1002] Step  300 | loss 0.3342 | val_acc=0.8416 val_roc_auc=0.8795 val_loss=0.3338 val_metric_name=roc_auc val_metric=0.8795
  [mseed=1002] Step  350 | loss 0.3320 | val_acc=0.8388 val_roc_auc=0.8800 val_loss=0.3341 val_metric_name=roc_auc val_metric=0.8800
  [mseed=1002] Step  400 | loss 0.3301 | val_acc=0.8412 val_roc_auc=0.8810 val_loss=0.3285 val_metric_name=roc_auc val_metric=0.8810
  [mseed=1002] Step  450 | loss 0.3274 | val_acc=0.8388 val_roc_auc=0.8817 val_loss=0.3329 val_metric_name=roc_auc val_metric=0.8817
  [mseed=1002] Step  500 | loss 0.3257 | val_acc=0.8412 val_roc_auc=0.8823 val_loss=0.3279 val_metric_name=roc_auc val_metric=0.8823
  [mseed=1002] Step  550 | loss 0.3264 | val_acc=0.8424 val_roc_auc=0.8823 val_loss=0.3269 val_metric_name=roc_auc val_metric=0.8823
  [mseed=1002] Step  600 | loss 0.3282 | val_acc=0.8428 val_roc_auc=0.8827 val_loss=0.3254 val_metric_name=roc_auc val_metric=0.8827
  [mseed=1002] Step  650 | loss 0.3249 | val_acc=0.8424 val_roc_auc=0.8831 val_loss=0.3237 val_metric_name=roc_auc val_metric=0.8831
  [mseed=1002] Step  700 | loss 0.3261 | val_acc=0.8424 val_roc_auc=0.8832 val_loss=0.3248 val_metric_name=roc_auc val_metric=0.8832
  [mseed=1002] Step  750 | loss 0.3249 | val_acc=0.8424 val_roc_auc=0.8833 val_loss=0.3233 val_metric_name=roc_auc val_metric=0.8833
  [mseed=1002] Step  800 | loss 0.3218 | val_acc=0.8428 val_roc_auc=0.8839 val_loss=0.3225 val_metric_name=roc_auc val_metric=0.8839
  [mseed=1002] Step  850 | loss 0.3209 | val_acc=0.8420 val_roc_auc=0.8840 val_loss=0.3228 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1002] Step  900 | loss 0.3222 | val_acc=0.8424 val_roc_auc=0.8840 val_loss=0.3237 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1002] Step  950 | loss 0.3234 | val_acc=0.8436 val_roc_auc=0.8840 val_loss=0.3218 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1002] Step 1000 | loss 0.3194 | val_acc=0.8420 val_roc_auc=0.8841 val_loss=0.3220 val_metric_name=roc_auc val_metric=0.8841
  [mseed=1002] Step 1050 | loss 0.3189 | val_acc=0.8420 val_roc_auc=0.8846 val_loss=0.3211 val_metric_name=roc_auc val_metric=0.8846
  [mseed=1002] Step 1100 | loss 0.3228 | val_acc=0.8416 val_roc_auc=0.8840 val_loss=0.3208 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1002] Step 1150 | loss 0.3202 | val_acc=0.8416 val_roc_auc=0.8842 val_loss=0.3208 val_metric_name=roc_auc val_metric=0.8842
  [mseed=1002] Step 1200 | loss 0.3181 | val_acc=0.8408 val_roc_auc=0.8845 val_loss=0.3209 val_metric_name=roc_auc val_metric=0.8845
  [mseed=1002] Step 1250 | loss 0.3176 | val_acc=0.8412 val_roc_auc=0.8842 val_loss=0.3195 val_metric_name=roc_auc val_metric=0.8842
  [mseed=1002] Step 1300 | loss 0.3172 | val_acc=0.8404 val_roc_auc=0.8844 val_loss=0.3201 val_metric_name=roc_auc val_metric=0.8844
  [mseed=1002] Step 1350 | loss 0.3168 | val_acc=0.8400 val_roc_auc=0.8845 val_loss=0.3199 val_metric_name=roc_auc val_metric=0.8845
  [mseed=1002] Step 1400 | loss 0.3223 | val_acc=0.8404 val_roc_auc=0.8843 val_loss=0.3194 val_metric_name=roc_auc val_metric=0.8843
  [mseed=1002] Step 1450 | loss 0.3150 | val_acc=0.8404 val_roc_auc=0.8845 val_loss=0.3197 val_metric_name=roc_auc val_metric=0.8845
  [mseed=1002] Step 1500 | loss 0.3169 | val_acc=0.8400 val_roc_auc=0.8844 val_loss=0.3192 val_metric_name=roc_auc val_metric=0.8844
  [mseed=1002] Step 1550 | loss 0.3164 | val_acc=0.8404 val_roc_auc=0.8841 val_loss=0.3193 val_metric_name=roc_auc val_metric=0.8841
  [mseed=1002] Step 1600 | loss 0.3167 | val_acc=0.8404 val_roc_auc=0.8845 val_loss=0.3189 val_metric_name=roc_auc val_metric=0.8845
  [mseed=1002] Step 1650 | loss 0.3163 | val_acc=0.8408 val_roc_auc=0.8844 val_loss=0.3190 val_metric_name=roc_auc val_metric=0.8844
  [mseed=1002] Step 1700 | loss 0.3175 | val_acc=0.8400 val_roc_auc=0.8842 val_loss=0.3192 val_metric_name=roc_auc val_metric=0.8842
  [mseed=1002] Step 1750 | loss 0.3161 | val_acc=0.8408 val_roc_auc=0.8844 val_loss=0.3192 val_metric_name=roc_auc val_metric=0.8844
  [mseed=1002] Step 1800 | loss 0.3172 | val_acc=0.8400 val_roc_auc=0.8840 val_loss=0.3201 val_metric_name=roc_auc val_metric=0.8840
  [mseed=1002] Early stopping at step 1841
  [mseed=1002] Best val_roc_auc=0.8847 (val_acc=0.8404) @ step 1420

  Training model seed 3 (seed=1003)
Training for 5000 steps
  [mseed=1003] Step    1 | loss 0.8752 | val_acc=0.4312 val_roc_auc=0.5890 val_loss=0.7169 val_metric_name=roc_auc val_metric=0.5890
  [mseed=1003] Step   50 | loss 0.4781 | val_acc=0.8000 val_roc_auc=0.8113 val_loss=0.4845 val_metric_name=roc_auc val_metric=0.8113
  [mseed=1003] Step  100 | loss 0.4056 | val_acc=0.8100 val_roc_auc=0.8400 val_loss=0.3961 val_metric_name=roc_auc val_metric=0.8400
  [mseed=1003] Step  150 | loss 0.3663 | val_acc=0.8364 val_roc_auc=0.8649 val_loss=0.3550 val_metric_name=roc_auc val_metric=0.8649
  [mseed=1003] Step  200 | loss 0.3427 | val_acc=0.8420 val_roc_auc=0.8735 val_loss=0.3409 val_metric_name=roc_auc val_metric=0.8735
  [mseed=1003] Step  250 | loss 0.3388 | val_acc=0.8396 val_roc_auc=0.8763 val_loss=0.3339 val_metric_name=roc_auc val_metric=0.8763
  [mseed=1003] Step  300 | loss 0.3388 | val_acc=0.8416 val_roc_auc=0.8781 val_loss=0.3344 val_metric_name=roc_auc val_metric=0.8781
  [mseed=1003] Step  350 | loss 0.3369 | val_acc=0.8408 val_roc_auc=0.8781 val_loss=0.3304 val_metric_name=roc_auc val_metric=0.8781
  [mseed=1003] Step  400 | loss 0.3328 | val_acc=0.8408 val_roc_auc=0.8791 val_loss=0.3309 val_metric_name=roc_auc val_metric=0.8791
  [mseed=1003] Step  450 | loss 0.3267 | val_acc=0.8408 val_roc_auc=0.8801 val_loss=0.3297 val_metric_name=roc_auc val_metric=0.8801
  [mseed=1003] Step  500 | loss 0.3263 | val_acc=0.8420 val_roc_auc=0.8805 val_loss=0.3281 val_metric_name=roc_auc val_metric=0.8805
  [mseed=1003] Step  550 | loss 0.3281 | val_acc=0.8416 val_roc_auc=0.8806 val_loss=0.3276 val_metric_name=roc_auc val_metric=0.8806
  [mseed=1003] Step  600 | loss 0.3258 | val_acc=0.8420 val_roc_auc=0.8816 val_loss=0.3266 val_metric_name=roc_auc val_metric=0.8816
  [mseed=1003] Step  650 | loss 0.3242 | val_acc=0.8416 val_roc_auc=0.8823 val_loss=0.3268 val_metric_name=roc_auc val_metric=0.8823
  [mseed=1003] Step  700 | loss 0.3248 | val_acc=0.8416 val_roc_auc=0.8820 val_loss=0.3265 val_metric_name=roc_auc val_metric=0.8820
  [mseed=1003] Step  750 | loss 0.3258 | val_acc=0.8428 val_roc_auc=0.8824 val_loss=0.3239 val_metric_name=roc_auc val_metric=0.8824
  [mseed=1003] Step  800 | loss 0.3246 | val_acc=0.8428 val_roc_auc=0.8826 val_loss=0.3227 val_metric_name=roc_auc val_metric=0.8826
  [mseed=1003] Step  850 | loss 0.3241 | val_acc=0.8424 val_roc_auc=0.8830 val_loss=0.3235 val_metric_name=roc_auc val_metric=0.8830
  [mseed=1003] Step  900 | loss 0.3221 | val_acc=0.8412 val_roc_auc=0.8831 val_loss=0.3237 val_metric_name=roc_auc val_metric=0.8831
  [mseed=1003] Step  950 | loss 0.3254 | val_acc=0.8420 val_roc_auc=0.8835 val_loss=0.3216 val_metric_name=roc_auc val_metric=0.8835
  [mseed=1003] Step 1000 | loss 0.3225 | val_acc=0.8420 val_roc_auc=0.8832 val_loss=0.3227 val_metric_name=roc_auc val_metric=0.8832
  [mseed=1003] Step 1050 | loss 0.3217 | val_acc=0.8420 val_roc_auc=0.8838 val_loss=0.3215 val_metric_name=roc_auc val_metric=0.8838
  [mseed=1003] Step 1100 | loss 0.3171 | val_acc=0.8420 val_roc_auc=0.8832 val_loss=0.3217 val_metric_name=roc_auc val_metric=0.8832
  [mseed=1003] Step 1150 | loss 0.3245 | val_acc=0.8408 val_roc_auc=0.8833 val_loss=0.3215 val_metric_name=roc_auc val_metric=0.8833
  [mseed=1003] Step 1200 | loss 0.3229 | val_acc=0.8392 val_roc_auc=0.8833 val_loss=0.3215 val_metric_name=roc_auc val_metric=0.8833
